Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,Discount_Applied,Customer_Category,Season,Promotion
1000006528,3/5/2023 13:25,Amanda Thomas,"['Cleaning Rags', 'Dishware', 'Eggs']",2,33.51,Credit Card,FALSE,Teenager,Fall,None
1000020651,4/10/2023 13:00,Amanda Vargas,"['Salmon', 'Pancake Mix', 'Jam']",4,31.56,Credit Card,FALSE,Homemaker,Winter,Discount on Selected Items
1000015476,3/7/2023 23:49,Amanda Vasquez,"['Deodorant', 'Insect Repellent', 'Carrots', 'Olive Oil']",6,78.39,Mobile Payment,FALSE,Young Adult,Summer,Discount on Selected Items
1000021331,30/7/2022 0:51,Amanda Vasquez,"['Toothpaste', 'Soda', 'Cleaning Spray']",4,41.43,Cash,FALSE,Teenager,Winter,None
1000015865,3/11/2022 13:32,Amanda Velazquez,"['Soap', 'Butter', 'Olive Oil', 'Salmon', 'Tea']",5,96.26,Cash,TRUE,Homemaker,Summer,Discount on Selected Items
1000021505,14/6/2022 2:43,Amanda Walker,"['Soda', 'Potatoes', 'Dishware', 'Bread', 'Trash Bags']",10,51.56,Cash,FALSE,Young Adult,Summer,Discount on Selected Items
1000021785,3/10/2022 19:37,Amanda Walker,"['Lawn Mower', 'Dish Soap']",1,34.65,Mobile Payment,FALSE,Young Adult,Spring,BOGO (Buy One Get One)
1000007921,18/8/2022 23:57,Amanda Walton,"['Shower Gel', 'Ironing Board', 'Onions', 'Air Freshener', 'Bread']",7,73.93,Credit Card,TRUE,Retiree,Fall,None
1000019114,8/2/2023 22:53,Amanda Warren,"['Spinach', 'Cereal Bars', 'Toothbrush', 'Tomatoes', 'Air Freshener']",8,27.92,Cash,TRUE,Professional,Summer,BOGO (Buy One Get One)
1000016281,30/5/2023 9:48,Amanda Weaver,"['Tissues', 'Apple', 'Canned Soup', 'Honey']",3,85.9,Credit Card,TRUE,Middle-Aged,Spring,Discount on Selected Items
1000004231,4/3/2022 1:14,Amanda Williams,"['Baby Wipes', 'Light Bulbs']",7,46.38,Debit Card,TRUE,Teenager,Summer,BOGO (Buy One Get One)
1000018632,5/2/2022 19:36,Amanda Williams,['Shrimp'],5,21.28,Debit Card,TRUE,Retiree,Fall,Discount on Selected Items
1000024824,2/4/2023 14:29,Amanda Williams,"['Iron', 'Carrots']",9,61.26,Cash,FALSE,Retiree,Winter,None
1000003672,15/10/2022 4:42,Amanda Wilson,"['Cheese', 'Mayonnaise', 'Water']",8,79.45,Credit Card,TRUE,Student,Spring,BOGO (Buy One Get One)
1000011809,30/1/2022 3:39,Amanda Wilson,['Razors'],1,37.41,Cash,FALSE,Retiree,Winter,Discount on Selected Items
1000021979,20/6/2023 16:17,Amanda Wilson,"['Light Bulbs', 'Chips']",8,39.11,Credit Card,TRUE,Middle-Aged,Fall,Discount on Selected Items
1000025092,21/1/2022 18:23,Amanda Wilson,"['Shower Gel', 'Dish Soap', 'Butter', 'Vacuum Cleaner']",3,23.92,Credit Card,FALSE,Young Adult,Winter,None
1000015772,6/1/2022 7:12,Amanda Wood,"['Dustpan', 'Toothbrush', 'Vacuum Cleaner', 'Dish Soap', 'Apple']",5,8.08,Cash,FALSE,Retiree,Summer,None
1000011166,10/7/2023 10:22,Amanda Wright,['Razors'],7,21.34,Credit Card,TRUE,Young Adult,Winter,BOGO (Buy One Get One)
1000015274,13/3/2023 23:50,Amanda Wright,"['Tomatoes', 'Water', 'Ice Cream', 'Feminine Hygiene Products']",3,12.48,Credit Card,TRUE,Homemaker,Summer,None
1000021907,13/10/2023 6:12,Amanda Wyatt,"['Sponges', 'Paper Towels', 'Dish Soap']",2,24.32,Debit Card,FALSE,Retiree,Winter,Discount on Selected Items
1000012154,10/12/2022 10:14,Amber Aguilar,"['Diapers', 'Cereal', 'Dishware']",7,53.37,Debit Card,FALSE,Professional,Spring,BOGO (Buy One Get One)
1000007410,9/11/2022 18:49,Amber Alvarado,"['Tuna', 'Banana']",2,90.05,Credit Card,TRUE,Young Adult,Fall,None
1000029575,18/11/2022 19:54,Amber Bowers,"['Vinegar', 'BBQ Sauce']",3,98.57,Mobile Payment,TRUE,Young Adult,Spring,BOGO (Buy One Get One)
1000013538,23/10/2022 22:31,Amber Boyd,"['Sponges', 'Canned Soup', 'Dustpan', 'Feminine Hygiene Products', 'Eggs']",5,51.69,Cash,TRUE,Young Adult,Fall,None
1000019128,10/2/2022 17:42,Amber Bray,"['Diapers', 'Rice']",1,59.82,Debit Card,FALSE,Student,Fall,Discount on Selected Items
1000017153,31/5/2022 17:40,Amber Bridges,"['Cereal Bars', 'Garden Hose', 'Ironing Board', 'Butter', 'Coffee']",2,87.98,Credit Card,FALSE,Professional,Winter,None
1000001580,19/9/2022 7:30,Amber Brown,"['Tuna', 'Broom', 'Diapers', 'Feminine Hygiene Products']",6,50.45,Credit Card,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
1000003438,13/7/2023 6:30,Amber Brown,"['Chicken', 'Mayonnaise', 'Hair Gel', 'Banana', 'Bath Towels']",2,41.22,Credit Card,TRUE,Retiree,Winter,None
1000016922,17/10/2022 14:09,Amber Calderon,"['Lawn Mower', 'Apple', 'Vacuum Cleaner', 'Pickles', 'Honey']",2,67.81,Credit Card,TRUE,Retiree,Spring,None
1000003774,3/7/2022 17:28,Amber Carrillo,"['Tea', 'Banana']",7,74.52,Mobile Payment,FALSE,Young Adult,Winter,BOGO (Buy One Get One)
1000023691,25/3/2023 14:37,Amber Curtis,"['Insect Repellent', 'Paper Towels', 'Garden Hose', 'Iron', 'Eggs']",5,73.53,Credit Card,FALSE,Student,Summer,Discount on Selected Items
1000018533,22/9/2023 22:36,Amber Dominguez,"['Feminine Hygiene Products', 'Garden Hose', 'Bread']",1,25.99,Debit Card,TRUE,Professional,Summer,BOGO (Buy One Get One)
1000012462,30/10/2023 7:05,Amber Dunn,"['Peanut Butter', 'Canned Soup']",8,49,Credit Card,FALSE,Senior Citizen,Winter,None
1000002601,8/7/2022 14:07,Amber Foster,['Chips'],5,88.44,Mobile Payment,TRUE,Young Adult,Winter,None
1000020345,13/4/2023 9:01,Amber Garcia,"['Ironing Board', 'Chicken', 'Pasta', 'Vinegar', 'Tomatoes']",10,57.2,Debit Card,FALSE,Homemaker,Fall,Discount on Selected Items
1000028517,9/4/2023 19:28,Amber Gates,"['Tomatoes', 'Vacuum Cleaner', 'Cleaning Rags', 'Deodorant', 'Pancake Mix']",4,14.39,Credit Card,FALSE,Professional,Fall,BOGO (Buy One Get One)
1000018701,29/4/2023 8:22,Amber Goodman,"['Extension Cords', 'Vacuum Cleaner', 'Hair Gel']",4,27.16,Cash,TRUE,Middle-Aged,Spring,BOGO (Buy One Get One)
1000010002,23/3/2022 17:24,Amber Harper,['Mayonnaise'],5,50.49,Credit Card,TRUE,Middle-Aged,Summer,BOGO (Buy One Get One)
1000002842,15/2/2022 4:25,Amber Henderson,"['Syrup', 'Tea', 'Honey', 'Carrots']",2,92.36,Debit Card,FALSE,Teenager,Fall,Discount on Selected Items
1000023343,3/6/2022 7:31,Amber Hicks,"['Vinegar', 'Ice Cream']",4,17.43,Credit Card,FALSE,Homemaker,Fall,Discount on Selected Items
1000013399,19/2/2022 5:41,Amber Ho,"['Paper Towels', 'Deodorant']",4,81.84,Cash,FALSE,Retiree,Spring,BOGO (Buy One Get One)
1000026840,17/1/2022 2:26,Amber Jacobson,"['Air Freshener', 'Water', 'Laundry Detergent', 'Air Freshener', 'Syrup']",7,30.32,Cash,TRUE,Young Adult,Winter,BOGO (Buy One Get One)
1000001025,28/6/2022 2:42,Amber Johnson,"['Toothpaste', 'Olive Oil', 'Butter', 'Rice', 'Soda']",1,41.95,Mobile Payment,FALSE,Senior Citizen,Winter,BOGO (Buy One Get One)
1000006938,16/3/2022 19:39,Amber Jordan,"['Baby Wipes', 'Insect Repellent']",10,95.84,Credit Card,TRUE,Retiree,Fall,BOGO (Buy One Get One)
1000002726,2/4/2022 21:11,Amber Kelley,"['Peanut Butter', 'Onions']",7,87.65,Debit Card,TRUE,Homemaker,Fall,Discount on Selected Items
1000026328,30/1/2023 14:33,Amber Kelly,"['Tissues', 'Lawn Mower', 'Shaving Cream']",2,59.1,Cash,TRUE,Retiree,Summer,BOGO (Buy One Get One)
1000019316,3/7/2022 10:29,Amber Lopez,"['Potatoes', 'Tissues', 'Chicken', 'Dishware']",2,82.77,Cash,TRUE,Middle-Aged,Winter,None
1000002137,10/5/2023 15:46,Amber Miller,"['Dishware', 'Pickles', 'Rice']",7,98.55,Credit Card,FALSE,Young Adult,Summer,BOGO (Buy One Get One)
1000006523,10/4/2023 5:37,Amber Miller,"['Syrup', 'Butter', 'Sponges', 'Plant Fertilizer']",9,19.79,Debit Card,FALSE,Student,Spring,BOGO (Buy One Get One)
1000011303,22/10/2022 17:20,Amber Nguyen,['Vinegar'],5,49,Credit Card,TRUE,Teenager,Summer,BOGO (Buy One Get One)
1000005338,20/5/2022 13:56,Amber Olsen,"['Soap', 'Butter', 'Milk', 'Broom']",3,5.6,Debit Card,TRUE,Teenager,Spring,None
1000008199,6/9/2022 16:01,Amber Powell,"['Onions', 'Pancake Mix', 'Plant Fertilizer', 'Insect Repellent']",8,27.71,Debit Card,FALSE,Professional,Spring,Discount on Selected Items
1000006902,18/5/2022 9:06,Amber Reyes,"['Soap', 'Extension Cords', 'Soda']",1,38.07,Mobile Payment,FALSE,Student,Spring,Discount on Selected Items
1000007839,12/6/2023 15:46,Amber Reynolds,"['Onions', 'Dustpan', 'Soap']",2,39.13,Credit Card,TRUE,Retiree,Winter,None
1000023436,7/9/2022 20:43,Amber Roth,"['Salmon', 'Beef', 'Jam']",8,96.69,Cash,FALSE,Student,Winter,None
1000018949,15/10/2023 9:39,Amber Sanchez,"['Butter', 'Salmon', 'Insect Repellent']",8,48.88,Mobile Payment,FALSE,Teenager,Summer,Discount on Selected Items
1000024078,1/4/2022 3:34,Amber Scott,"['Iron', 'Potatoes', 'Banana', 'Ice Cream']",3,64.46,Mobile Payment,TRUE,Professional,Summer,None
1000018693,15/4/2023 3:29,Amber Serrano,['Olive Oil'],9,82.23,Credit Card,FALSE,Senior Citizen,Winter,Discount on Selected Items
1000019055,22/5/2023 19:25,Amber Spencer,"['Sponges', 'Eggs', 'Carrots', 'Toothpaste']",10,6.89,Mobile Payment,FALSE,Student,Spring,Discount on Selected Items
1000008125,2/1/2023 17:14,Amber Torres,"['Vacuum Cleaner', 'Tea']",3,23.18,Mobile Payment,TRUE,Retiree,Fall,Discount on Selected Items
1000021605,25/2/2023 0:25,Amber Turner,"['Orange', 'Mop']",6,31.95,Credit Card,TRUE,Retiree,Fall,BOGO (Buy One Get One)
1000020262,12/1/2023 20:28,Amber Valdez,"['Toothpaste', 'Orange', 'Tomatoes', 'Vinegar', 'Laundry Detergent']",9,42.51,Mobile Payment,FALSE,Young Adult,Winter,BOGO (Buy One Get One)
1000011555,26/7/2023 1:58,Amber Warren,"['Cheese', 'Ice Cream', 'Tissues']",10,98.31,Mobile Payment,FALSE,Student,Fall,None
1000003025,22/2/2022 16:43,Amber White,"['Water', 'Razors', 'Diapers']",6,97.01,Debit Card,FALSE,Teenager,Summer,BOGO (Buy One Get One)
1000017623,21/6/2022 23:51,Amber Williams,"['Banana', 'Tissues', 'Cleaning Rags', 'Cleaning Rags', 'Light Bulbs']",9,30.9,Credit Card,FALSE,Senior Citizen,Summer,Discount on Selected Items
1000013131,2/3/2022 1:57,Amber Wood,"['Razors', 'Light Bulbs', 'Shaving Cream', 'Pancake Mix']",8,55.23,Cash,TRUE,Teenager,Fall,Discount on Selected Items
1000006952,16/7/2023 22:50,Amy Allen,"['Broom', 'Cereal', 'Chicken', 'Toothbrush']",1,30.67,Mobile Payment,FALSE,Student,Fall,None
1000000788,27/6/2023 11:05,Amy Anderson,['Apple'],10,13.6,Cash,TRUE,Senior Citizen,Fall,None
1000019266,13/1/2022 16:46,Amy Armstrong,['Toothpaste'],9,38.56,Credit Card,FALSE,Young Adult,Spring,None
1000005822,24/4/2022 22:09,Amy Austin,"['Mayonnaise', 'Toilet Paper', 'Onions']",7,79.21,Debit Card,TRUE,Retiree,Summer,None
1000028795,17/5/2023 7:51,Amy Baird,"['Beef', 'Cereal Bars', 'Peanut Butter', 'Chips', 'Pickles']",2,61.88,Debit Card,TRUE,Middle-Aged,Summer,None
1000000131,8/7/2023 17:11,Amy Baker,"['Syrup', 'Soap', 'Feminine Hygiene Products']",7,22.45,Credit Card,TRUE,Student,Fall,BOGO (Buy One Get One)
1000025078,29/9/2023 17:02,Amy Baker,"['Vacuum Cleaner', 'Paper Towels']",8,42.49,Cash,FALSE,Retiree,Summer,None
1000027113,25/10/2022 19:50,Amy Barnes,"['Iron', 'Honey', 'Razors']",1,36.18,Cash,TRUE,Young Adult,Fall,Discount on Selected Items
1000027433,24/3/2023 1:19,Amy Barron,"['Vacuum Cleaner', 'Toothpaste', 'Pancake Mix', 'Water']",2,88.25,Mobile Payment,TRUE,Student,Spring,Discount on Selected Items
1000018459,27/9/2023 8:28,Amy Bauer,"['Vinegar', 'Tea', 'Trash Cans']",10,9.25,Cash,TRUE,Teenager,Fall,Discount on Selected Items
1000013271,19/9/2023 8:29,Amy Bender,"['Insect Repellent', 'Spinach', 'Cleaning Rags', 'Coffee']",9,77.35,Debit Card,FALSE,Homemaker,Fall,None
1000001316,15/1/2022 14:49,Amy Best,"['Syrup', 'Cereal Bars']",1,42.76,Debit Card,FALSE,Senior Citizen,Spring,None
1000007018,17/5/2023 18:26,Amy Bonilla,"['Toothbrush', 'Baby Wipes', 'Milk', 'Pasta']",2,23.4,Credit Card,FALSE,Teenager,Summer,Discount on Selected Items
1000017195,15/10/2023 12:53,Amy Bonilla,"['Banana', 'Coffee', 'Dish Soap', 'Toothpaste']",4,7.46,Debit Card,FALSE,Homemaker,Fall,None
1000013196,30/5/2022 12:55,Amy Bowman,['Pasta'],1,64.57,Cash,FALSE,Senior Citizen,Summer,Discount on Selected Items
1000017484,28/4/2022 14:57,Amy Butler,"['Salmon', 'Trash Bags', 'Razors', 'Shampoo']",5,71.19,Credit Card,FALSE,Middle-Aged,Spring,BOGO (Buy One Get One)
1000028060,23/10/2023 8:27,Amy Campbell,"['Extension Cords', 'Shrimp', 'Tuna', 'Baby Wipes']",8,63.79,Credit Card,FALSE,Young Adult,Spring,Discount on Selected Items
1000013609,29/8/2023 10:49,Amy Chaney,"['Sponges', 'Light Bulbs', 'Canned Soup']",1,49.84,Debit Card,FALSE,Teenager,Winter,Discount on Selected Items
1000026246,13/7/2022 16:32,Amy Davis,"['Hand Sanitizer', 'Power Strips']",6,18.47,Cash,TRUE,Middle-Aged,Summer,Discount on Selected Items
1000023919,11/6/2022 17:50,Amy Dominguez,['Coffee'],9,19.11,Mobile Payment,TRUE,Young Adult,Summer,Discount on Selected Items
1000017094,13/5/2023 5:51,Amy Dudley,"['Toilet Paper', 'Dustpan', 'Banana', 'Soap', 'Coffee']",9,68.56,Mobile Payment,TRUE,Homemaker,Summer,Discount on Selected Items
1000000127,14/2/2023 6:55,Amy Edwards,"['Cereal', 'Mustard', 'Toothbrush', 'Soap']",4,75.68,Debit Card,TRUE,Professional,Fall,None
1000028408,27/8/2022 15:22,Amy Edwards,"['Lawn Mower', 'Shampoo', 'Rice']",8,99.93,Credit Card,TRUE,Professional,Spring,None
1000024451,2/8/2022 22:58,Amy Fernandez,"['Eggs', 'Rice']",6,17.22,Cash,TRUE,Middle-Aged,Spring,BOGO (Buy One Get One)
1000001719,8/2/2022 12:33,Amy Flores,"['Honey', 'Shampoo', 'Salmon', 'Insect Repellent', 'Baby Wipes']",3,42.36,Credit Card,TRUE,Student,Fall,BOGO (Buy One Get One)
1000016748,4/3/2022 19:12,Amy Fox,"['Air Freshener', 'Shrimp', 'Vinegar', 'Canned Soup', 'Ironing Board']",5,12.4,Cash,TRUE,Student,Fall,None
1000020749,25/4/2023 7:33,Amy Franco,['Tissues'],9,18.44,Mobile Payment,FALSE,Young Adult,Winter,None
1000005342,25/5/2023 11:22,Amy Gardner,"['Honey', 'Pickles']",10,95.8,Credit Card,FALSE,Young Adult,Summer,None
1000002728,24/4/2022 15:24,Amy Gonzalez,"['Mustard', 'Canned Soup', 'Banana', 'Hair Gel', 'Peanut Butter']",7,15.45,Cash,TRUE,Senior Citizen,Summer,BOGO (Buy One Get One)
1000021213,13/6/2023 11:11,Amy Good,"['Ironing Board', 'Orange', 'Toothpaste', 'Banana', 'Peanut Butter']",7,78.48,Debit Card,TRUE,Student,Summer,None
1000024245,24/8/2022 12:42,Amy Hamilton,['Milk'],2,9.09,Cash,TRUE,Senior Citizen,Fall,Discount on Selected Items
1000016559,29/7/2022 17:34,Amy Hanson,"['Shower Gel', 'Trash Cans', 'Cereal']",6,71.38,Debit Card,FALSE,Professional,Summer,Discount on Selected Items
1000006997,14/3/2022 5:31,Amy Hardy,"['Ice Cream', 'Toothpaste', 'Spinach']",9,10.23,Credit Card,TRUE,Middle-Aged,Summer,None
1000007120,11/10/2023 14:26,Amy Jackson,"['Chips', 'Shampoo']",4,27.91,Debit Card,TRUE,Student,Fall,Discount on Selected Items
1000029029,6/3/2023 8:07,Amy Jacobs,"['Pasta', 'Garden Hose']",10,37.33,Debit Card,FALSE,Young Adult,Fall,None
1000008508,3/6/2023 14:00,Amy Johnson,"['Milk', 'Razors', 'Shrimp', 'Beef', 'Salmon']",2,40.97,Mobile Payment,TRUE,Young Adult,Summer,None
1000023738,9/1/2022 21:06,Amy Johnson,"['Spinach', 'Dustpan', 'Cleaning Rags', 'Ironing Board']",10,24.39,Cash,TRUE,Senior Citizen,Spring,None
1000014661,28/9/2022 2:52,Amy Jones,"['Insect Repellent', 'Toothpaste', 'Razors']",2,40.19,Mobile Payment,TRUE,Professional,Fall,BOGO (Buy One Get One)
1000000077,10/12/2022 20:05,Amy Larsen,"['Sponges', 'Cheese']",3,89.95,Credit Card,FALSE,Retiree,Winter,Discount on Selected Items
1000023046,22/1/2022 2:49,Amy Lee,['Butter'],10,21.17,Mobile Payment,FALSE,Professional,Winter,BOGO (Buy One Get One)
1000028612,19/2/2023 0:48,Amy Lee,"['Syrup', 'Razors']",6,26.22,Credit Card,FALSE,Retiree,Winter,Discount on Selected Items
1000004582,8/10/2023 11:19,Amy Lewis,"['Mayonnaise', 'Butter', 'Trash Bags', 'Tea']",7,44.92,Mobile Payment,FALSE,Young Adult,Summer,Discount on Selected Items
1000006203,12/8/2022 9:14,Amy Lewis,"['Ice Cream', 'Laundry Detergent', 'Feminine Hygiene Products']",3,53.89,Debit Card,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
1000028546,24/7/2022 16:54,Amy Lewis,"['Deodorant', 'BBQ Sauce', 'Plant Fertilizer', 'Cereal']",3,84.73,Debit Card,TRUE,Student,Summer,None
1000029289,6/4/2023 16:59,Amy Lopez,['Mop'],5,76.54,Mobile Payment,TRUE,Homemaker,Fall,None
1000006047,1/3/2023 16:20,Amy Mcdaniel,"['Syrup', 'Razors', 'Tomatoes', 'Tissues', 'Dish Soap']",2,77.43,Mobile Payment,FALSE,Student,Summer,Discount on Selected Items
1000021627,20/5/2023 16:15,Amy Meyers,['Chips'],9,5.35,Credit Card,FALSE,Teenager,Winter,Discount on Selected Items
1000003951,7/5/2023 21:09,Amy Myers,"['Soap', 'Extension Cords']",3,83.85,Debit Card,TRUE,Professional,Summer,BOGO (Buy One Get One)
1000018628,27/7/2022 4:42,Amy Myers,"['Butter', 'Syrup', 'Beef', 'Light Bulbs', 'Hand Sanitizer']",10,97.78,Debit Card,TRUE,Senior Citizen,Spring,Discount on Selected Items
1000000914,16/4/2023 18:59,Amy Nunez,"['Pasta', 'Mop']",10,38.49,Debit Card,FALSE,Teenager,Summer,None
1000004716,26/8/2023 21:25,Amy Obrien,"['Paper Towels', 'Banana', 'Toothbrush', 'Diapers']",3,40.89,Credit Card,TRUE,Retiree,Spring,BOGO (Buy One Get One)
1000016650,8/10/2022 0:11,Amy Pennington,"['Broom', 'Canned Soup']",4,21.1,Credit Card,TRUE,Homemaker,Fall,BOGO (Buy One Get One)
1000020593,26/5/2022 1:07,Amy Petersen,"['Butter', 'Peanut Butter']",3,53.99,Credit Card,TRUE,Homemaker,Fall,Discount on Selected Items
1000010348,1/2/2023 16:07,Amy Powell,"['Razors', 'Power Strips']",1,94.17,Mobile Payment,TRUE,Retiree,Fall,BOGO (Buy One Get One)
1000012984,3/7/2022 17:04,Amy Randolph,"['Cleaning Spray', 'Paper Towels', 'Light Bulbs', 'Syrup']",9,84.08,Cash,FALSE,Homemaker,Winter,None
1000013102,23/6/2022 4:54,Amy Rivas,"['Cheese', 'Dish Soap', 'Bath Towels', 'Plant Fertilizer', 'Olive Oil']",3,9.64,Credit Card,TRUE,Teenager,Summer,BOGO (Buy One Get One)
1000001554,17/7/2022 9:37,Amy Robertson,"['Pasta', 'Shaving Cream', 'Soda']",5,79.67,Debit Card,FALSE,Retiree,Fall,None
1000003113,14/4/2023 0:51,Amy Robinson,"['Baby Wipes', 'Diapers', 'Pasta']",9,43.33,Debit Card,TRUE,Young Adult,Winter,Discount on Selected Items
1000003533,1/9/2023 19:56,Amy Rogers,"['Broom', 'Ice Cream', 'Feminine Hygiene Products', 'Mustard']",2,15.34,Cash,FALSE,Homemaker,Summer,Discount on Selected Items
1000001691,5/11/2022 13:39,Amy Salas,['Mayonnaise'],6,10.42,Mobile Payment,TRUE,Young Adult,Winter,None
1000007223,16/6/2022 11:22,Amy Salas,"['Vinegar', 'Cleaning Spray']",7,74.37,Debit Card,TRUE,Retiree,Summer,BOGO (Buy One Get One)
1000011418,3/5/2023 20:16,Amy Sanchez,"['Butter', 'Soda', 'Shaving Cream', 'Feminine Hygiene Products']",7,32.48,Debit Card,TRUE,Middle-Aged,Fall,Discount on Selected Items
1000029815,20/4/2022 15:35,Amy Sanders,"['Hair Gel', 'Jam']",9,56.54,Debit Card,TRUE,Homemaker,Summer,BOGO (Buy One Get One)
1000003109,7/1/2023 0:19,Amy Shaw,"['Ironing Board', 'Tissues']",9,49.6,Mobile Payment,TRUE,Middle-Aged,Summer,None
1000021982,1/2/2022 17:00,Amy Shaw,"['Diapers', 'Soda', 'Razors']",8,29.71,Mobile Payment,FALSE,Professional,Spring,Discount on Selected Items
1000012336,4/8/2023 10:49,Amy Solis,['Soap'],1,25.2,Cash,FALSE,Teenager,Fall,Discount on Selected Items
1000011698,9/5/2022 11:32,Amy Stephens,"['Water', 'Mustard', 'Syrup', 'Water', 'Sponges']",9,87.39,Mobile Payment,FALSE,Middle-Aged,Winter,Discount on Selected Items
1000003777,24/7/2023 1:53,Amy Taylor,"['Tuna', 'Eggs', 'Dishware']",6,61.84,Mobile Payment,TRUE,Professional,Summer,None
1000015345,2/8/2023 1:47,Amy Thomas,"['Toilet Paper', 'Salmon']",9,92.95,Debit Card,TRUE,Homemaker,Fall,BOGO (Buy One Get One)
1000003353,2/4/2023 16:58,Amy Vega,"['Hand Sanitizer', 'Trash Cans', 'Potatoes']",7,55.36,Cash,FALSE,Homemaker,Spring,None
1000016832,1/8/2022 17:44,Amy Warren,"['Jam', 'Cleaning Rags', 'Bread', 'Broom', 'Extension Cords']",5,79.16,Debit Card,FALSE,Homemaker,Fall,BOGO (Buy One Get One)
1000021038,19/5/2023 16:57,Amy Watson,"['Mayonnaise', 'Spinach', 'Apple', 'Cheese', 'Toothbrush']",8,68.92,Credit Card,TRUE,Senior Citizen,Spring,BOGO (Buy One Get One)
1000017873,12/5/2022 15:22,Amy Weber,"['Tomatoes', 'Razors']",6,31.99,Debit Card,FALSE,Retiree,Summer,BOGO (Buy One Get One)
1000029523,27/5/2023 17:09,Amy Wilkins,"['Apple', 'Cheese', 'Paper Towels', 'Apple']",6,98.57,Cash,FALSE,Professional,Fall,BOGO (Buy One Get One)
1000001493,10/10/2023 15:38,Amy Williams,"['Tomatoes', 'Power Strips']",5,57.33,Debit Card,FALSE,Middle-Aged,Spring,Discount on Selected Items
1000003595,6/3/2023 16:36,Amy Williams,['Onions'],3,86.08,Cash,FALSE,Middle-Aged,Winter,BOGO (Buy One Get One)
1000022563,25/1/2022 0:01,Amy Wolf,"['Mop', 'Peanut Butter']",5,74.35,Cash,FALSE,Student,Summer,None
1000025908,10/5/2022 8:43,Amy Wong,"['Light Bulbs', 'Spinach', 'Potatoes']",1,95.44,Mobile Payment,TRUE,Student,Winter,None
1000029603,30/1/2022 2:51,Amy Young,['Bread'],1,35.64,Mobile Payment,TRUE,Student,Summer,BOGO (Buy One Get One)
1000020781,22/7/2022 1:08,Amy Zamora,"['Tea', 'Trash Bags', 'Shower Gel', 'Baby Wipes']",2,72.36,Cash,FALSE,Homemaker,Summer,Discount on Selected Items
1000005013,17/2/2022 21:43,Ana Baker,"['Vacuum Cleaner', 'Vacuum Cleaner', 'Baby Wipes', 'Tomatoes']",8,40.93,Cash,TRUE,Senior Citizen,Winter,Discount on Selected Items
1000001754,28/5/2023 2:34,Ana Davis,"['Butter', 'Honey']",1,33.78,Credit Card,TRUE,Middle-Aged,Fall,BOGO (Buy One Get One)
1000011681,27/6/2023 10:37,Ana Kane,"['Pasta', 'Lawn Mower']",10,63.87,Cash,TRUE,Young Adult,Winter,None
1000005851,26/11/2022 6:46,Ana Ruiz,"['Orange', 'Ice Cream', 'Chips', 'Canned Soup']",6,69.95,Credit Card,FALSE,Young Adult,Spring,None
1000026435,17/4/2022 15:34,Andre Bailey,"['Toothpaste', 'Tomatoes', 'Shower Gel', 'Paper Towels', 'Extension Cords']",8,85.63,Mobile Payment,TRUE,Young Adult,Fall,BOGO (Buy One Get One)
1000003278,29/4/2022 19:29,Andre Brown,"['Banana', 'Carrots']",10,76.93,Credit Card,FALSE,Teenager,Fall,None
1000029834,6/5/2022 9:50,Andre Myers,"['Cheese', 'Mayonnaise', 'Extension Cords']",4,19.06,Debit Card,FALSE,Senior Citizen,Spring,None
1000003562,30/4/2023 19:52,Andre Nichols,"['Light Bulbs', 'Air Freshener', 'Shampoo', 'Shaving Cream', 'Lawn Mower']",5,58.56,Mobile Payment,TRUE,Student,Winter,Discount on Selected Items
1000019435,1/8/2022 9:21,Andre Nunez,"['Extension Cords', 'Ironing Board']",2,98.04,Cash,FALSE,Young Adult,Winter,Discount on Selected Items
1000022460,27/12/2022 11:48,Andre Perez,"['Tissues', 'Milk', 'Vinegar', 'Tea', 'Broom']",4,31.11,Credit Card,FALSE,Senior Citizen,Fall,None
1000000680,20/10/2022 21:27,Andrea Allen,['Light Bulbs'],7,36.07,Debit Card,TRUE,Student,Spring,BOGO (Buy One Get One)
1000006813,18/1/2022 19:06,Andrea Anderson,"['Butter', 'Iron', 'Cleaning Rags']",2,76.51,Credit Card,FALSE,Middle-Aged,Winter,None
1000013894,25/10/2023 9:26,Andrea Arnold,"['Ketchup', 'Laundry Detergent', 'Extension Cords', 'Lawn Mower', 'Water']",7,66.81,Cash,TRUE,Young Adult,Spring,None
1000003386,3/4/2022 11:07,Andrea Baker,"['Pickles', 'Chips', 'Laundry Detergent']",3,28.25,Credit Card,TRUE,Student,Fall,Discount on Selected Items
1000004770,2/10/2022 8:25,Andrea Bernard,['Chicken'],7,31.32,Mobile Payment,FALSE,Professional,Winter,BOGO (Buy One Get One)
1000009112,1/4/2022 2:58,Andrea Brooks,"['Paper Towels', 'Cereal', 'Ice Cream', 'Tomatoes', 'Jam']",1,49.12,Mobile Payment,TRUE,Student,Summer,BOGO (Buy One Get One)
1000011793,22/9/2023 23:53,Andrea Brown,"['Cereal Bars', 'Yogurt', 'Shaving Cream', 'Paper Towels']",8,82.09,Credit Card,FALSE,Retiree,Spring,Discount on Selected Items
